cust_id,총구매액,평균구매액,최대구매액,구매상품종류1,구매상품종류2,구매상품종류3,내점일수,구매주기,주말방문비율,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,최근3개월_구매금액,최근3개월_구매건수,최근6개월_구매금액,최근6개월_구매건수,최근12개월_구매금액,최근12개월_구매건수,주구매상품,주구매지점,남성선호상품구매비율,여성선호상품구매비율,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,주부물품구매비율,스타킹구매건수,고객등급,평균대비구매비중,주환불상품,평균대비내점일수비율,평일고가상품구매건수,방문지점,주방관련구매횟수,주구매시즌,주구매요일,선호가격대,주로먼저사는품목,가격선호도,라이프 스타일(평균),라이프 스타일(건수),선호방문계절,선호방문월,구매지점다양성,행사상품구매수,휴일방문율,최소구매액,저가상품구매율,요일 간 구매건수 편차,재구매비율,성별선호상품구매여부,구매물품종류수,봄-주구매상품,여름-주구매상품,가을-주구매상품,겨울-주구매상품,봄_이용지수,여름_이용지수,가을_이용지수,겨울_이용지수,겨울_구매건수,Top- 10 제외 주구매상품,하루 최고 구매 금액,하루 최고 구매 건수,금요일 방문 횟수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,가성비 제품 총 구입건수,구매다양성지수,사치율평균,금액편차,충성도,WS구입건수,구매건수편차,휴면일수,취미용품 구매비율,아동용품 구매건수,인기제품구매율,의류구매비용,명절식품비용,발렌타인,화이트,단독상품군구매율,구매건수,첫구매상품1,첫구매상품2,rest_date,c_class,endmonth,주방용품구매,하루최대구매건수,구매폭,주구매계절,내점당평균구매상품종류,구매력지수,생활용품-구매건수,생활용품-구매액,생활용품-구매비율,가전제품-구매건수,가전제품-구매액,가전제품-구매비율,요일_변동계수,전체방문_중_환불방문(표준화),월_재방문율,최고액 중분류명,중분류명별 금액합,동일한_지점&분류_최대횟수,서로 다른 대분류구입,저가상품구매비율,거래당 구매 물품 다양성,시즌 마감 방문비율,"('주부물품구매비율', '')",recommend_items,고가상품최다빈도품목,최대지출품목,Top5상품구매건수,선호시즌,다양한 제품 보유 지점 선호도,목적지향적 물품 소비율,내점시마다 구매액의 일관성,총초고가상품구매액,초고가상품구매율
2496,51661320,1722044,12564000,19,16,12,13,25,0.3333333333333333,0.2,0.23333333333333334,0.43333333333333335,0.13333333333333333,195000.0,1.0,3973947.6923076925,2.3076923076923075,21349060.0,6.0,37235320.0,21.0,51661320,30,시티웨어,대전점,0.0,0.1,0.022553043553668394,3.0,0.43,0.7,0.03333333333333333,0.0,VIP+,35.696782953814505,니  트,0.6713862676877121,0.0,1,9.0,3,1,4,0,2.0,예체능,의류,fall,9,0.041666666666666664,0.0,0.333,2900.0,0.33,0.36666666666666664,0.2,0,30,화장품,시티웨어,가공식품,시티웨어,0.2,0.23333333333333334,0.43333333333333335,0.13333333333333333,4.0,젓갈/반찬,13066560,8,13,0.0,0,43871900.0,24.0,2.2,0.553,3038393.450664047,14.552682003376407,29.0,2.5385910352879693,9,0.034482758620689655,0.0,0.8,39363000.0,0.0,0.0,0.0,0.16666666666666666,30,시티웨어,시티웨어,9,pretige,0.7533404101947067,0.0,8,63.33333333333333,가을,0.9230769230769231,3571769,2.0,447750.0,0.06666666666666667,,,,0.8489645108841363,0.3561511553193877,0.45454545454545453,시티웨어,24134000,5,12,0.1,0.04709576138147567,0.7692307692307693,0.23333333333333334,농산가공,시티웨어,시티웨어,17,이사/혼수시즌,65,0.0,14615497765817.75,38668000.0,0.7484903599056315
2497,585000,585000,585000,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,585000.0,1.0,0.0,0.0,0.0,0.0,585000,1,화장품,부산본점,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,BABY,0.40422153417646867,0,0.051645097514439395,0.0,1,0.0,2,5,3,0,2.0,화장품,화장품,spring,5,0.041666666666666664,0.0,0.0,585000.0,0.0,1.0,0.0,0,1,화장품,없음,없음,없음,1.0,0.0,0.0,0.0,없음,없음,585000,1,1,0.0,0,585000.0,1.0,1.0,0.414,6399427.609587048,13.279368835614243,1.0,6.012613,220,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,기초 화장품,화장품,220,etc,1.0,0.0,1,100.0,봄,1.0,585000,,,,,,,2.6457513110645907,-0.48535879389016523,0.0,기초 화장품,585000,1,1,0.0,0.02040816326530612,1.0,0.0,휴지류,,화장품,1,이사/혼수시즌,8,0.0,0.0,,
2498,127555200,3037029,39600000,16,20,10,13,22,0.21428571428571427,0.30952380952380953,0.21428571428571427,0.30952380952380953,0.16666666666666666,0.0,0.0,9811938.461538462,3.230769230769231,85901000.0,14.0,87702200.0,29.0,127555200,42,기타,잠실점,0.0,0.047619047619047616,0.017573960136474248,3.0,0.38,0.5952380952380952,0.0,0.0,ACE,88.13770707040393,0,0.6713862676877121,1.0,1,17.0,3,4,4,0,3.0,가전,식품,fall,8,0.041666666666666664,1.0,0.214,1250.0,0.43,0.23809523809523808,0.23809523809523808,0,42,기타,기타,가공식품,가공식품,0.30952380952380953,0.21428571428571427,0.30952380952380953,0.16666666666666666,7.0,섬유잡화,39600000,9,13,16000000.0,4,86185200.0,38.0,2.8,1.233,7803236.514547579,15.579354014448285,42.0,2.6049403612586386,4,0.0,0.0,0.9047619047619048,47110000.0,0.0,0.0,0.0,0.07142857142857142,42,즉석.스넥(매장),가공식품,4,lenith,0.5069193572665011,0.0,9,38.095238095238095,여름,0.7692307692307693,8645038,1.0,156000.0,0.023809523809523808,2.0,68220000.0,0.047619047619047616,0.6382847385042254,-0.48535879389016523,0.5454545454545454,국산냉장고.세탁기,39600000,10,10,0.09523809523809523,0.06593406593406594,1.3076923076923077,0.14285714285714285,아이스크림,시티웨어,시티웨어,21,이사/혼수시즌,104,0.023809523809523808,152969136599289.94,115002000.0,0.9015861368254685
2499,289711840,579424,76705000,118,73,25,122,2,0.26,0.144,0.332,0.282,0.242,26780500.0,11.0,2374687.2131147543,4.098360655737705,58941820.0,141.0,95292090.0,274.0,289711840,500,가공식품,일산점,0.008,0.032,0.13648558512486061,3.0,0.12,0.712,0.022,1.0,CROWN,200.18421270750022,유아복,6.3007018967616055,4.0,2,339.0,4,3,3,0,2.0,가전,식품,fall,10,0.08333333333333333,24.0,0.272,600.0,0.55,0.06,0.094,10000,500,가공식품,축산가공,농산물,가공식품,0.144,0.332,0.282,0.242,121.0,아동,76705000,12,122,55402500.0,8,164077180.0,414.0,3.7,0.979,3914743.604251445,14.006868506133976,489.0,17.555755337055295,0,0.010224948875255624,25.0,0.828,72670500.0,2649000.0,1.0,0.0,0.014,500,상품군미지정,농산물,0,lenith,0.6472930481543315,1.0,12,23.599999999999998,가을,0.20491803278688525,2080005,29.0,11453280.0,0.058,1.0,76705000.0,0.002,0.17009801096230764,0.23199394969830608,1.0,김치냉장고,76705000,37,25,0.076,0.08364001338240214,1.3442622950819672,0.424,면류,아동,주방가전,111,기타,641,0.002,66569348548390.555,209636600.0,0.7236038402848844
2500,3336000,1112000,2203200,2,3,3,2,33,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1668000.0,1.5,0.0,0.0,0.0,0.0,3336000,3,기타,분당점,0.3333333333333333,0.0,0.0,0.0,0.33,0.0,0.0,0.0,BABY,2.3050992102781187,0,0.10329019502887879,0.0,1,1.0,1,6,4,0,2.0,식품,기타,spring,3,0.041666666666666664,0.0,0.667,47200.0,0.33,0.6666666666666666,0.0,0,3,스포츠,없음,없음,건강식품,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,스포츠,2203200,2,2,0.0,0,3336000.0,3.0,1.5,0.543,1078242.4217215718,14.141067004969814,3.0,0.7071067811865476,282,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,건강식품(홍삼),기타,282,vip,1.0,0.0,2,66.66666666666666,봄,1.5,1644400,,,,,,,1.8358568490953673,-0.48535879389016523,0.0,건강식품(홍삼),2203200,2,3,0.0,0.030612244897959183,1.0,0.0,시티캐주얼,스포츠,건강식품,1,입학/졸업시즌,16,0.0,286439040000.0,,
2501,1228300,64647,330000,9,6,4,10,33,0.7368421052631579,0.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.0,0.0,122830.0,1.9,288000.0,6.0,336000.0,7.0,1228300,19,가공식품,잠실점,0.0,0.0,0.5382642676870472,1.0,0.0,0.7368421052631579,0.0,0.0,BABY,0.8487270263742845,0,0.516450975144394,0.0,1,12.0,1,7,2,0,1.0,생활용품,식품,fall,1,0.041666666666666664,0.0,0.737,1400.0,0.79,0.42105263157894735,0.2631578947368421,0,19,없음,가공식품,가공식품,가공식품,0.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,15.0,없음,409200,7,10,0.0,0,826300.0,10.0,1.4,1.264,80883.53161883143,11.134478486337263,19.0,4.658325879540846,23,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,19,면류,가공식품,23,etc,0.22461939265651715,0.0,7,47.368421052631575,겨울,0.4,100170,2.0,537200.0,0.10526315789473684,,,,1.139810938300406,-0.48535879389016523,0.18181818181818182,위생세제,537200,6,4,0.15789473684210525,0.03877551020408165,0.7,0.05263157894736842,햄,,가공식품,7,기타,80,0.0,15418520100.0,,
2502,149560210,1116121,16512000,68,56,25,28,11,0.30597014925373134,0.23880597014925373,0.23880597014925373,0.2537313432835821,0.26865671641791045,7468500.0,5.0,5341436.071428572,4.785714285714286,74899260.0,52.0,89067020.0,72.0,149560210,134,가공식품,분당점,0.029850746268656716,0.07462686567164178,0.07186918231794406,4.0,0.21,0.664179104477612,0.03731343283582089,0.0,ACE,103.34266245804245,디자이너캐릭터,1.446062730404303,0.0,2,70.0,4,2,4,0,2.0,가전,식품,fall,10,0.08333333333333333,3.0,0.306,1000.0,0.41,0.18656716417910446,0.208955223880597,10000,134,시티웨어,농산물,시티웨어,가공식품,0.23880597014925373,0.23880597014925373,0.2537313432835821,0.26865671641791045,36.0,차/커피,27114700,15,28,25057900.0,8,63151620.0,93.0,4.1,1.156,2751002.7764940728,14.330769694638953,129.0,6.062177826491071,2,0.007751937984496124,3.0,0.6940298507462687,84017900.0,2340200.0,1.0,0.0,0.05970149253731343,134,모자(특정),가공식품,2,lenith,0.6657013921015489,1.0,15,50.74626865671642,가을,0.8928571428571429,3798374,5.0,5024200.0,0.03731343283582089,2.0,10817000.0,0.014925373134328358,0.5474106541678088,0.6867443496517119,0.5454545454545454,시티웨어,23471000,6,25,0.08955223880597014,0.09766763848396498,1.9285714285714286,0.2537313432835821,청과,시티웨어,시티웨어,40,이사/혼수시즌,229,0.007462686567164179,46144017852809.56,117104100.0,0.7829896735234592
2503,8098800,279269,2500000,21,19,11,17,19,0.10344827586206896,0.20689655172413793,0.2413793103448276,0.3448275862068966,0.20689655172413793,0.0,0.0,476400.0,1.7058823529411764,1525500.0,6.0,6736900.0,17.0,8098800,29,가공식품,본  점,0.034482758620689655,0.034482758620689655,0.24928384452017582,3.0,0.07,0.6896551724137931,0.0,0.0,BABY,5.596084377757922,0,0.8779666577454697,0.0,1,18.0,3,3,3,0,1.0,의류,식품,fall,9,0.041666666666666664,0.0,0.138,1000.0,0.48,0.41379310344827586,0.1724137931034483,10000,29,기타,가공식품,가공식품,수산품,0.20689655172413793,0.2413793103448276,0.3448275862068966,0.20689655172413793,6.0,차/커피,3825000,5,17,0.0,0,5620400.0,19.0,1.5,0.709,521827.2313319859,12.357542508285512,29.0,1.5951314818673863,24,0.0,0.0,0.6551724137931034,4763000.0,0.0,0.0,0.0,0.10344827586206896,29,생선,가공식품,24,vvip,0.22952783128364695,0.0,5,72.41379310344827,가을,0.6470588235294118,390494,,,,,,,0.9797797159138428,-0.48535879389016523,0.6363636363636364,니  트,2500000,3,11,0.06896551724137931,0.034813925570228096,0.6470588235294118,0.3448275862068966,농산가공,시티웨어,시티웨어,8,이사/혼수시즌,136,0.0,779537902352.9412,,
2504,47796180,1405770,11856000,20,23,16,12,24,0.20588235294117646,0.20588235294117646,0.35294117647058826,0.38235294117647056,0.058823529411764705,0.0,0.0,3983015.0,2.8333333333333335,2872200.0,7.0,31853380.0,24.0,47796180,34,화장품,잠실점,0.029411764705882353,0.23529411764705882,0.027070782644135996,3.0,0.38,0.5882352941176471,0.0,0.0,VIP,33.026060183546406,0,0.6197411701732727,1.0,1,14.0,3,2,4,0,2.0,가전,식품,fall,7,0.041666666666666664,1.0,0.206,1000.0,0.26,0.2647058823529412,0.08823529411764706,0,34,화장품,기타,농산물,화장품,0.20588235294117646,0.35294117647058826,0.38235294117647056,0.058823529411764705,2.0,주방용품,11856000,6,12,4563000.0,2,29474380.0,27.0,2.8,0.649,2305030.6345811496,14.660393254189044,34.0,2.1081851067789197,56,0.0,1.0,0.7941176470588235,6680000.0,0.0,0.0,0.0,0.20588235294117646,34,기초 화장품,화장품,56,pretige,0.1464552188061891,1.0,6,58.82352941176471,여름,1.3333333333333333,3261025,2.0,2335100.0,0.058823529411764705,2.0,12348800.0,0.058823529411764705,0.7272104670844195,-0.48535879389016523,0.5454545454545454,기초 화장품,18325000,6,16,0.029411764705882353,0.05782312925170068,0.0,0.29411764705882354,햄,화장품,화장품,16,이사/혼수시즌,96,0.029411764705882353,8932659800475.0,27593500.0,0.5773160114469399
2505,413060,103265,225060,3,4,3,2,60,0.0,0.0,0.75,0.0,0.25,0.0,0.0,206530.0,2.0,0.0,0.0,0.0,0.0,413060,4,육류,본  점,0.0,0.0,0.9757904420665279,3.0,0.0,0.75,0.0,0.0,BABY,0.2854149519776618,0,0.10329019502887879,0.0,1,3.0,2,5,3,0,1.0,식품,식품,summer,6,0.041666666666666664,0.0,0.0,10000.0,0.5,0.75,0.0,0,4,없음,수산품,없음,육류,0.0,0.75,0.0,0.25,1.0,없음,225060,3,2,0.0,0,413060.0,4.0,2.0,0.292,106491.56883684894,11.876626004845445,4.0,1.4142135623730951,206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,4,상품군미지정,육류,206,etc,0.0,0.0,3,75.0,여름,1.5,192530,,,,,,,1.9843134832984435,-0.48535879389016523,0.0,우육,225060,2,3,0.0,0.04081632653061224,0.0,0.75,청과,,육류,1,기타,16,0.0,343360900.0,,
2506,60836770,675964,15225000,42,35,15,24,14,0.35555555555555557,0.24444444444444444,0.18888888888888888,0.2222222222222222,0.34444444444444444,0.0,0.0,2534865.4166666665,3.75,25602250.0,21.0,40394950.0,30.0,60836770,90,가공식품,본  점,0.022222222222222223,0.011111111111111112,0.10711630482683417,3.0,0.09,0.6111111111111112,0.0,0.0,VIP+,42.0368076987025,0,1.2394823403465454,1.0,1,63.0,2,1,1,0,2.0,가전,식품,fall,4,0.041666666666666664,1.0,0.356,550.0,0.61,0.2888888888888889,0.18888888888888888,0,90,가공식품,가공식품,가공식품,가공식품,0.24444444444444444,0.18888888888888888,0.2222222222222222,0.34444444444444444,31.0,건강식품,15225000,20,24,0.0,0,21151270.0,71.0,2.8,0.943,1900374.7275468172,14.350789560131506,90.0,6.853001996471062,14,0.022222222222222223,2.0,0.7888888888888889,4167000.0,0.0,0.0,0.0,0.06666666666666667,90,건강식품,가공식품,14,pretige,0.7663745133083166,0.0,20,46.666666666666664,봄,0.625,2222750,,,,1.0,15225000.0,0.011111111111111112,0.8619291216217193,-0.48535879389016523,0.8181818181818182,종합가구,15225000,10,15,0.011111111111111112,0.07653061224489797,1.75,0.18888888888888888,농산가공,건강식품,건강식품,17,기타,192,0.011111111111111112,10295014229758.16,39263400.0,0.6453892933500579
2507,5064950,361782,1955000,9,10,8,4,56,0.14285714285714285,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,1266237.5,3.5,1598230.0,8.0,1598230.0,8.0,5064950,14,기타,강남점,0.07142857142857142,0.0,0.28356844588791597,5.0,0.29,0.2857142857142857,0.0,0.0,BABY,3.499763862439496,0,0.20658039005775758,0.0,1,5.0,4,5,2,0,1.0,의류,기타,fall,12,0.041666666666666664,0.0,0.143,1250.0,0.36,0.5714285714285714,0.07142857142857142,0,14,기타,없음,없음,기타,0.42857142857142855,0.0,0.0,0.5714285714285714,8.0,젓갈/반찬,2040000,8,4,0.0,0,5064950.0,14.0,3.0,0.788,556300.9214469694,13.08836324328335,14.0,3.055050463303893,24,0.14285714285714285,0.0,1.0,1100000.0,0.0,0.0,0.0,0.35714285714285715,14,위생세제,캐주얼,24,vip,0.6286340437714094,0.0,8,64.28571428571429,겨울,2.0,1010940,1.0,374500.0,0.07142857142857142,,,,1.5275252316519468,-0.48535879389016523,0.09090909090909091,직수입 골프의류,1955000,2,8,0.07142857142857142,0.07142857142857142,0.5,0.2857142857142857,햄,캐주얼,골프,6,기타,20,0.0,422794026418.75,,
2508,7854200,2618067,4475000,3,3,3,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7854200.0,3.0,0.0,0.0,0.0,0.0,7854200,3,남성 캐주얼,잠실점,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,BABY,5.427071408083454,0,0.051645097514439395,0.0,1,0.0,2,6,4,0,3.0,의류,남성의류,spring,5,0.041666666666666664,0.0,1.0,1201200.0,0.0,1.0,0.0,0,3,남성 캐주얼,없음,없음,없음,1.0,0.0,0.0,0.0,없음,남성 캐주얼,7854200,3,1,0.0,0,0.0,0.0,3.0,0.92,1680680.1044021833,14.777947071820279,3.0,6.012613,240,0.3333333333333333,0.0,0.0,4475000.0,0.0,0.0,0.0,1.0,3,아웃도아,스포츠,240,vvip,0.0,0.0,3,100.0,봄,3.0,4475000,,,,,,,2.6457513110645907,-0.48535879389016523,0.0,시니어,4475000,1,3,0.0,0.061224489795918366,0.0,0.0,디자이너부틱,남성 캐주얼,시티웨어,1,이사/혼수시즌,8,0.0,0.0,4475000.0,0.5697588551348323
2509,20773300,1038665,10912000,14,13,11,13,25,0.4,0.0,0.15,0.55,0.3,1127000.0,1.0,1597946.1538461538,1.5384615384615385,5794900.0,11.0,20169300.0,18.0,20773300,20,차/커피,본  점,0.15,0.0,0.0977668449403802,4.0,0.25,0.75,0.05,0.0,VIP,14.353872129757328,시티캐주얼,0.6713862676877121,1.0,3,13.0,4,6,3,0,2.0,명품,식품,fall,12,0.125,2.0,0.45,3900.0,0.3,0.4,0.2,10000,20,없음,수산품,남성 캐주얼,차/커피,0.0,0.15,0.55,0.3,6.0,차/커피,10912000,5,13,406000.0,1,16333840.0,17.0,1.3,1.067,2569344.0902578016,14.322919953060348,19.0,1.7043362064926932,23,0.0,1.0,0.85,11318000.0,0.0,0.0,0.0,0.3,20,시티캐주얼,남성 캐주얼,23,ace,0.6864263261012935,0.0,5,70.0,겨울,0.8461538461538461,1563261,,,,,,,0.9780933834080806,0.3561511553193877,0.36363636363636365,디자이너부틱,10912000,3,11,0.05,0.03139717425431711,0.23076923076923078,0.3,농산가공,남성 캐주얼,디자이너,3,기타,104,0.0,8727902435346.745,10912000.0,0.5252896747266924
2510,252317240,3942457,104215500,29,30,15,28,12,0.296875,0.171875,0.375,0.3125,0.140625,9872000.0,1.0,9011330.0,2.2857142857142856,58620660.0,21.0,224683920.0,40.0,252317240,64,수산품,일산점,0.03125,0.078125,0.020521229544203955,3.0,0.23,0.796875,0.015625,0.0,CROWN,174.34540487516625,디자이너부틱,1.446062730404303,3.0,1,42.0,4,3,3,0,3.0,명품,식품,fall,6,0.041666666666666664,0.0,0.359,1200.0,0.36,0.21875,0.171875,10000,64,수산품,수산품,농산물,수산품,0.171875,0.375,0.3125,0.140625,9.0,캐주얼,94343500,5,28,0.0,0,237903640.0,58.0,2.2,1.337,15265229.384468708,15.834218860972976,63.0,2.6328346286499236,5,0.031746031746031744,1.0,0.90625,212856000.0,0.0,0.0,0.0,0.078125,64,생선,수산품,5,lenith,0.7749888196303987,0.0,5,45.3125,여름,0.5357142857142857,8832910,2.0,539800.0,0.03125,,,,0.5663209346666135,-0.09465774604287286,1.0,디자이너부틱,198285000,13,15,0.03125,0.04664723032069973,0.7857142857142857,0.46875,유제품,디자이너,디자이너,15,기타,140,0.0,412319516239214.3,252928200.0,1.0024213961757034
2511,400886600,2202674,37044000,64,40,20,76,4,0.2087912087912088,0.12637362637362637,0.25824175824175827,0.25824175824175827,0.35714285714285715,11448000.0,2.0,5274823.684210527,2.3947368421052633,89519460.0,75.0,157681360.0,115.0,400886600,182,농산물,본  점,0.0,0.15934065934065933,0.026184063024306623,3.0,0.34,0.6923076923076923,0.01098901098901099,0.0,CROWN,277.0034127910912,디자이너캐릭터,3.925027411097394,3.0,1,82.0,4,2,4,0,3.0,명품,식품,fall,12,0.041666666666666664,1.0,0.209,1250.0,0.38,0.28571428571428575,0.12087912087912088,10000,182,디자이너,농산물,농산물,농산물,0.12637362637362637,0.25824175824175827,0.25824175824175827,0.35714285714285715,65.0,명품,37044000,7,76,7360000.0,1,339427200.0,135.0,2.2,0.975,4585090.195031601,15.071302189394581,180.0,9.704731741878195,2,0.005555555555555556,2.0,0.7417582417582418,231253000.0,990000.0,0.0,0.0,0.03296703296703297,182,디자이너부틱,디자이너,2,lenith,0.5643272686091279,1.0,7,35.16483516483517,겨울,0.2631578947368421,4797250,3.0,2007600.0,0.016483516483516484,1.0,1639000.0,0.005494505494505495,0.6265021396343905,-0.19747381126584454,1.0,디자이너부틱,172204000,32,20,0.07142857142857142,0.0488721804511278,0.8289473684210527,0.3076923076923077,햄,디자이너,디자이너,81,기타,608,0.0,45107681468083.81,353596000.0,0.8820349694901252
2512,17901000,8950500,17212500,1,2,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17901000.0,2.0,17901000.0,2.0,17901000.0,2.0,17901000,2,시티웨어,본  점,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,BABY,12.369178945799941,0,0.051645097514439395,1.0,1,0.0,4,2,4,0,4.0,의류,기타,fall,12,0.041666666666666664,0.0,0.0,688500.0,0.0,1.0,0.0,0,2,없음,없음,없음,시티웨어,0.0,0.0,0.0,1.0,2.0,없음,17901000,2,1,0.0,0,17901000.0,2.0,2.0,2.024,11684232.452326512,16.00722006633798,2.0,6.012613,27,0.0,0.0,1.0,17212500.0,0.0,0.0,0.0,1.0,2,니  트,시티웨어,27,ace,0.0,0.0,2,50.0,겨울,2.0,17212500,,,,,,,2.645751311064591,-0.48535879389016523,0.0,니  트,17212500,2,2,0.0,0.04081632653061224,0.0,0.0,시니어,시티웨어,시티웨어,2,기타,8,0.0,0.0,17212500.0,0.9615384615384616
2513,2323180070,3483029,137856000,224,94,30,203,1,0.29985007496251875,0.272863568215892,0.2518740629685157,0.2983508245877061,0.17691154422788605,299456050.0,67.0,11444236.798029557,3.2857142857142856,761541140.0,196.0,1203384640.0,338.0,2323180070,667,명품,본  점,0.037481259370314844,0.1424287856071964,0.0009816286001454893,2.0,0.52,0.23238380809595202,0.10044977511244378,1.0,LENITH,1605.263952245463,어덜트,10.483954795431197,35.0,4,45.0,2,5,4,0,3.0,명품,명품,fall,5,0.16666666666666666,34.0,0.319,2000.0,0.22,0.10794602698650675,0.08695652173913043,10000,667,명품,명품,명품,명품,0.272863568215892,0.2518740629685157,0.2983508245877061,0.17691154422788605,118.0,명품,135371000,17,203,214264000.0,23,655405140.0,189.0,2.7,1.137,11106532.814105125,15.567437787208243,600.0,21.637509518930734,0,0.065,50.0,0.28335832083958024,994171900.0,0.0,0.0,0.0,0.004497751124437781,667,어덜트,명품,0,lenith,0.4522129014304087,1.0,17,33.5832083958021,봄,0.1477832512315271,9531146,24.0,43889320.0,0.035982008995502246,3.0,1036200.0,0.004497751124437781,0.2525810500885596,2.1013515918574255,1.0,어덜트,967259400,79,30,0.10494752623688156,0.06705539358600587,0.9310344827586207,0.0239880059970015,시티캐주얼,명품,명품,181,이사/혼수시즌,1699,0.004497751124437781,491601077658983.44,2226481300.0,0.9583765497781668
2514,8300600,461144,6518400,8,8,7,7,44,0.3333333333333333,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.4444444444444444,0.0,0.0,1185800.0,2.5714285714285716,403000.0,3.0,403000.0,3.0,8300600,18,차/커피,잠실점,0.0,0.05555555555555555,0.1926848661542539,3.0,0.06,0.7777777777777778,0.0,0.0,BABY,5.735523532624267,0,0.36151568260107575,0.0,2,16.0,1,7,3,0,1.0,여성의류,식품,fall,1,0.08333333333333333,5.0,0.333,10000.0,0.33,0.3333333333333333,0.16666666666666666,0,18,차/커피,차/커피,차/커피,건강식품,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.4444444444444444,8.0,차/커피,6518400,4,7,0.0,0,1609400.0,15.0,2.4,1.092,1513829.0179394619,13.83542620408367,18.0,2.6457513110645907,50,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,18,수입단기행사,가공식품,50,vvip,0.7852926294484736,0.0,4,44.44444444444444,겨울,1.0,1090257,,,,,,,1.000514271054822,-0.48535879389016523,0.0,일반핸드백,6518400,8,7,0.0,0.05247813411078717,0.0,0.16666666666666666,일반가공식품,피혁잡화,피혁잡화,1,기타,56,0.0,4749484674285.714,6518400.0,0.7852926294484736
2515,72211060,989193,14500000,42,31,19,18,14,0.1643835616438356,0.3561643835616438,0.0684931506849315,0.547945205479452,0.0273972602739726,936000.0,1.0,4011725.5555555555,4.055555555555555,25230880.0,20.0,31739000.0,45.0,72211060,73,기타,분당점,0.0273972602739726,0.0273972602739726,0.0643829352456535,4.0,0.19,0.5616438356164384,0.0136986301369863,0.0,VIP+,49.896180269588086,토들러,0.929611755259909,1.0,3,32.0,3,1,1,0,2.0,남성의류,식품,fall,3,0.125,0.0,0.329,540.0,0.47,0.3150684931506849,0.1506849315068493,0,73,기타,기타,가공식품,남성정장,0.3561643835616438,0.0684931506849315,0.547945205479452,0.0273972602739726,2.0,아동,14960000,12,18,4329000.0,2,43062660.0,64.0,3.2,1.097,2507468.236264802,14.482084392268531,72.0,8.106434833777776,54,0.05555555555555555,3.0,0.8767123287671232,13891100.0,650910.0,0.0,0.0,0.0821917808219178,73,일반가공식품,가공식품,54,pretige,0.48803285812450337,0.0,12,57.534246575342465,봄,1.0555555555555556,3181061,5.0,845000.0,0.0684931506849315,2.0,6776200.0,0.0273972602739726,0.7547518406085425,0.12239839165006736,0.45454545454545453,N.B정장,14500000,9,19,0.0821917808219178,0.08276643990929707,1.4444444444444444,0.2328767123287671,유기농야채,골프,골프,30,이사/혼수시즌,144,0.0,22286426716202.47,55234500.0,0.7649036034092285
2516,46414300,11603575,16087500,4,4,4,2,5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,23207150.0,2.0,0.0,0.0,0.0,0.0,46414300,4,디자이너,영등포점,0.25,0.0,0.0,0.0,1.0,0.25,0.0,0.0,VIP,32.07121291235362,0,0.10329019502887879,2.0,1,0.0,2,4,4,0,5.0,예체능,명품,spring,5,0.041666666666666664,0.0,0.5,4540800.0,0.0,0.5,0.0,0,4,디자이너,없음,없음,없음,1.0,0.0,0.0,0.0,없음,셔츠,25786000,2,2,0.0,0,41873500.0,3.0,2.0,1.203,5023375.550613352,16.26682388443142,4.0,6.012613,232,0.25,0.0,0.75,18526800.0,0.0,0.0,0.0,1.0,4,L/C골프의류,골프,232,crown,0.0,0.0,2,100.0,봄,2.0,15036750,,,,,,,1.707825127659933,-0.48535879389016523,0.0,L/C골프의류,16087500,1,4,0.0,0.04081632653061224,0.0,0.0,takeout양과,디자이너,골프,1,이사/혼수시즌,16,0.0,6650467322500.0,46414300.0,1.0
